tag,title,group,is_essay,min,median,mean,max
ADJ,Ethics_and_the_Limits_of_Philosophy_2,2,False,0.08032934022053706,0.08038056243545336,0.0812173044087696,0.0829420105703184
ADJ,Philosophy_as_a_Humanistic_Discipline_2,2,False,0.07635574837310195,0.07711056070826307,0.07774203833909558,0.07975980593592173
ADJ,The_Sense_of_the_Past_1,1,False,0.07523331761208535,0.07678430811081681,0.07682209171744675,0.0784486494294381
ADJ,Philosophy_as_a_Humanistic_Discipline,0,False,0.07507862668313665,0.07615513505452184,0.07668983872151618,0.07883575442689005
ADJ,On_Opera_2,2,False,0.07450903377847604,0.07547688201585681,0.0754517762683274,0.07636941301064935
ADJ,Obscenity_and_Film_Censorship,0,False,0.07501517911353978,0.07543753161355589,0.07571110274256011,0.07668059750058469
ADJ,Obscenity_and_Film_Censorship_1,1,False,0.07501517911353978,0.07543753161355589,0.07571110274256011,0.07668059750058469
ADJ,Moral_Luck,0,False,0.07314264868500553,0.07479637751324258,0.07461054200229127,0.07589259980862569
ADJ,Moral_Luck_1,1,False,0.07314264868500553,0.07479637751324258,0.07461054200229127,0.07589259980862569
ADJ,Philosophy_as_a_Humanistic_Discipline_1,1,False,0.07255396250196944,0.07427731246882138,0.07460652919613114,0.07698831261760263
ADJ,On_Opera,0,False,0.07339515907348197,0.07397387114975622,0.07425197847173655,0.07538690519197144
ADJ,The_Sense_of_the_Past,0,False,0.07053757735614181,0.07119848655281726,0.07174166217819757,0.07348892262563364
ADJ,On_Opera_1,1,False,0.06975719870065518,0.07027858673553491,0.07089073964962421,0.07263643351268255
ADJ,Truth_and_Truthfulness,0,False,0.0693920704845815,0.06973291670790505,0.07082209617997821,0.0733413013474481
ADJ,Truth_and_Truthfulness_2,2,False,0.0693920704845815,0.06973291670790505,0.07082209617997821,0.0733413013474481
ADJ,Problems_of_the_Self,0,False,0.06842352261651204,0.06925648896767406,0.06952037982491167,0.07088112789054894
ADJ,Problems_of_the_Self_1,1,False,0.06842352261651204,0.06925648896767406,0.06952037982491167,0.07088112789054894
ADJ,The_Sense_of_the_Past_2,2,False,0.06793081561409077,0.0680955978844395,0.06892610073806787,0.07075188871567334
ADJ,Descartes,0,False,0.06596103696886026,0.06675270510689182,0.06746896737749047,0.06969316005671934
ADJ,Descartes_1,1,False,0.06596103696886026,0.06675270510689182,0.06746896737749047,0.06969316005671934
ADJ,Shame_and_Necessity,0,False,0.06423129642026075,0.06441460121003328,0.06481942246373039,0.06581236976089712
ADJ,Shame_and_Necessity_2,2,False,0.06423129642026075,0.06441460121003328,0.06481942246373039,0.06581236976089712
ADP,In_the_Beginning_Was_the_Deed_1,1,False,0.12818704020961402,0.14388489208633093,0.1414328027392555,0.15222647592182148
ADP,Obscenity_and_Film_Censorship,0,False,0.12621143146181082,0.139359181639771,0.1390666126516168,0.15162922485326857
ADP,Obscenity_and_Film_Censorship_1,1,False,0.12621143146181082,0.139359181639771,0.1390666126516168,0.15162922485326857
ADP,Utilitarianism_For_and_Against,0,False,0.11729656701423771,0.13653585456567832,0.13277360972928573,0.14448840760794113
ADP,Utilitarianism_For_and_Against_1,1,False,0.11729656701423771,0.13653585456567832,0.13277360972928573,0.14448840760794113
ADP,Morality,0,False,0.11061643835616439,0.13369270537797112,0.12792769142599675,0.13947393054385473
ADP,Morality_1,1,False,0.11061643835616439,0.13369270537797112,0.12792769142599675,0.13947393054385473
ADP,Philosophy_as_a_Humanistic_Discipline_1,1,False,0.11148160789770788,0.13349057853867968,0.12833736676881913,0.14003991387006984
ADP,Moral_Luck,0,False,0.11241100415788574,0.13310891043451195,0.12885753139050274,0.14105267957911058
ADP,Moral_Luck_1,1,False,0.11241100415788574,0.13310891043451195,0.12885753139050274,0.14105267957911058
ADP,The_Sense_of_the_Past_1,1,False,0.11624310974300237,0.1323992488805431,0.1294061522032655,0.13957609798625106
ADP,In_the_Beginning_Was_the_Deed,0,False,0.11612102054639874,0.1323177169063809,0.12969167301374243,0.14063628158844765
ADP,Problems_of_the_Self,0,False,0.10672748497557179,0.1317482742718269,0.12522793409277874,0.1372080430309375
ADP,Problems_of_the_Self_1,1,False,0.10672748497557179,0.1317482742718269,0.12522793409277874,0.1372080430309375
ADP,Essays_and_Reviews_1,1,True,0.11757454573691567,0.13107573242715015,0.1291322610966271,0.13874650512581546
ADP,In_the_Beginning_Was_the_Deed_2,2,False,0.11459882782206288,0.13085832630206337,0.12821062932357002,0.13917473384658383
ADP,Philosophy_as_a_Humanistic_Discipline,0,False,0.10970164311217552,0.13014703283497686,0.12558661729564977,0.13691117593979693
ADP,Essays_and_Reviews,0,True,0.11509041125846822,0.13002144323065737,0.12734030022404216,0.13690904618300093
ADP,Essays_and_Reviews_2,2,True,0.1128931168597014,0.12909202677079457,0.1257565561879927,0.13528452493348211
ADP,Philosophy_as_a_Humanistic_Discipline_2,2,False,0.10880849494097808,0.12847466164715862,0.12420930916924831,0.13534477091960823
ADP,Descartes,0,False,0.10548652656337884,0.1283932930840411,0.12321032632631501,0.13575115933152507
ADP,Descartes_1,1,False,0.10548652656337884,0.1283932930840411,0.12321032632631501,0.13575115933152507
ADP,On_Opera_2,2,False,0.11580579323337782,0.1281648983114005,0.12650554866103766,0.13554595443833464
ADP,Truth_and_Truthfulness,0,False,0.10977420221414735,0.12802179821004253,0.12429793259367268,0.1350977973568282
ADP,Truth_and_Truthfulness_2,2,False,0.10977420221414735,0.12802179821004253,0.12429793259367268,0.1350977973568282
ADP,Making_Sense_of_Humanity,0,False,0.10919972450700212,0.12759546419842127,0.12383179302025112,0.13470019035532996
ADP,Making_Sense_of_Humanity_2,2,False,0.10919972450700212,0.12759546419842127,0.12383179302025112,0.13470019035532996
ADP,On_Opera,0,False,0.11494668614997323,0.12704651532448016,0.12542295699066222,0.13427566949753325
ADP,The_Sense_of_the_Past,0,False,0.11037938439513242,0.12690734117283792,0.12385032284546849,0.13426424296843512
ADP,Shame_and_Necessity,0,False,0.11048420515762966,0.12534103847558486,0.1226962996798513,0.1322636554063394
ADP,Shame_and_Necessity_2,2,False,0.11048420515762966,0.12534103847558486,0.1226962996798513,0.1322636554063394
ADP,Ethics_and_the_Limits_of_Philosophy,0,False,0.10749349745393266,0.1250851702484209,0.12138899830918541,0.13158832722520267
ADP,Ethics_and_the_Limits_of_Philosophy_2,2,False,0.10749349745393266,0.1250851702484209,0.12138899830918541,0.13158832722520267
ADP,On_Opera_1,1,False,0.1125364752518857,0.12391566926540024,0.12239120424327503,0.13072146821253916
ADP,The_Sense_of_the_Past_2,2,False,0.10712212192309221,0.12386776991645682,0.12076844908350988,0.13131545541098064
ADV,Morality,0,False,0.05675591531755916,0.06620011348590883,0.06473023357070264,0.0712346719086399
ADV,Morality_1,1,False,0.05675591531755916,0.06620011348590883,0.06473023357070264,0.0712346719086399
ADV,On_Opera_1,1,False,0.05604800969002918,0.06610299769408147,0.06370361344732182,0.06895983295785482
ADV,Problems_of_the_Self,0,False,0.05072275786530618,0.06361952726394308,0.06050799177364637,0.06718169019168983
ADV,Problems_of_the_Self_1,1,False,0.05072275786530618,0.06361952726394308,0.06050799177364637,0.06718169019168983
ADV,Essays_and_Reviews_1,1,True,0.05505513278459388,0.0635048468360522,0.06204898771863516,0.0675869835352594
ADV,Essays_and_Reviews,0,True,0.05320346063955316,0.06346920181485197,0.061264147688217065,0.06711978061024608
ADV,Essays_and_Reviews_2,2,True,0.051565598894164316,0.06343777868206651,0.06057003267647027,0.06670672045317999
ADV,Utilitarianism_For_and_Against,0,False,0.05521876190806111,0.06336681845041538,0.06211170971919599,0.06774954879911148
ADV,Utilitarianism_For_and_Against_1,1,False,0.05521876190806111,0.06336681845041538,0.06211170971919599,0.06774954879911148
ADV,In_the_Beginning_Was_the_Deed_1,1,False,0.052705834928952935,0.06282298105177829,0.0608751100619497,0.06709651420511788
ADV,In_the_Beginning_Was_the_Deed,0,False,0.051625649130729284,0.0627305854173525,0.060305868796412344,0.06656137184115524
ADV,In_the_Beginning_Was_the_Deed_2,2,False,0.05148937793203402,0.06271892817877324,0.060234065126940926,0.0664938892700155
ADV,Making_Sense_of_Humanity,0,False,0.049097918761231485,0.06259566454301399,0.05913792032307336,0.06572017766497462
ADV,Making_Sense_of_Humanity_2,2,False,0.049097918761231485,0.06259566454301399,0.05913792032307336,0.06572017766497462
ADV,Descartes,0,False,0.051527038181433026,0.06241320332714488,0.06003411458769223,0.06616210225449878
ADV,Descartes_1,1,False,0.051527038181433026,0.06241320332714488,0.06003411458769223,0.06616210225449878
ADV,On_Opera,0,False,0.051780263024638666,0.06229498721153707,0.05983288348632663,0.06542340022280414
ADV,The_Sense_of_the_Past_1,1,False,0.05258787314768416,0.06201068900765564,0.06010922358685975,0.06572910860523946
ADV,Moral_Luck,0,False,0.050942643959674204,0.06182774005372315,0.059512402540199204,0.06576682360720026
ADV,Moral_Luck_1,1,False,0.050942643959674204,0.06182774005372315,0.059512402540199204,0.06576682360720026
ADV,Philosophy_as_a_Humanistic_Discipline_2,2,False,0.04878530775716695,0.06101618526226488,0.05823988503921244,0.06491816209820549
ADV,On_Opera_2,2,False,0.050259047020959256,0.06091509933515072,0.05844453739495365,0.06415946582875098
ADV,Philosophy_as_a_Humanistic_Discipline,0,False,0.04885473414567817,0.06073056939879122,0.058269405952238625,0.06522291431224649
ADV,The_Sense_of_the_Past,0,False,0.049181920441762964,0.060340169312713895,0.057502997805687926,0.06298690366258693
ADV,Philosophy_as_a_Humanistic_Discipline_1,1,False,0.04899309475674114,0.06015954204542443,0.05832808776412365,0.06583162649020535
ADV,The_Sense_of_the_Past_2,2,False,0.047289935181134925,0.05941559739377224,0.056056715661010524,0.0614646144081244
ADV,Ethics_and_the_Limits_of_Philosophy,0,False,0.0457284683298531,0.05861554610242528,0.05550328567814448,0.06216584260215506
ADV,Ethics_and_the_Limits_of_Philosophy_2,2,False,0.0457284683298531,0.05861554610242528,0.05550328567814448,0.06216584260215506
ADV,Truth_and_Truthfulness,0,False,0.04683501350262276,0.05791038829840213,0.05536740999828583,0.0613568281938326
ADV,Truth_and_Truthfulness_2,2,False,0.04683501350262276,0.05791038829840213,0.05536740999828583,0.0613568281938326
ADV,Shame_and_Necessity,0,False,0.043107753445326365,0.05565103439386453,0.052299976678016974,0.05814114219486002
ADV,Shame_and_Necessity_2,2,False,0.043107753445326365,0.05565103439386453,0.052299976678016974,0.05814114219486002
ADV,Obscenity_and_Film_Censorship,0,False,0.040647445624683864,0.049581566557863804,0.04738727310220387,0.05193280712406396
ADV,Obscenity_and_Film_Censorship_1,1,False,0.040647445624683864,0.049581566557863804,0.04738727310220387,0.05193280712406396
CONJ,On_Opera_1,1,False,0.03596134841330845,0.03659541733062256,0.04461172963730329,0.06127842316797886
CONJ,On_Opera,0,False,0.035114084649509415,0.03585121312518989,0.04382803771702639,0.06051881537637987
CONJ,On_Opera_2,2,False,0.03481142991625645,0.03558523173605656,0.04354823959988527,0.060248057147342805
CONJ,Philosophy_as_a_Humanistic_Discipline_1,1,False,0.034028569156971354,0.03492463631111811,0.04585309717806709,0.0686060860661118
CONJ,Essays_and_Reviews_1,1,True,0.03332383936200513,0.034181811121466295,0.04271723784558019,0.06064606305326914
CONJ,Essays_and_Reviews,0,True,0.033181788899216816,0.0338651044561266,0.04294150102403497,0.0617776097167615
CONJ,In_the_Beginning_Was_the_Deed_1,1,False,0.03293140135778701,0.03374974813620794,0.04291971669955027,0.06207800060465585
CONJ,Essays_and_Reviews_2,2,True,0.03305656326028797,0.033585099991417046,0.043140053757568526,0.06277849802100058
CONJ,Morality,0,False,0.03259567492591892,0.03288714156447939,0.043652013965043514,0.06547322540473226
CONJ,Morality_1,1,False,0.03259567492591892,0.03288714156447939,0.043652013965043514,0.06547322540473226
CONJ,The_Sense_of_the_Past_1,1,False,0.031677018633540374,0.03268590375737827,0.04154641618056035,0.0602763261507624
CONJ,The_Sense_of_the_Past,0,False,0.031623909631268814,0.03226892642684775,0.04174789664288516,0.06135085387053891
CONJ,The_Sense_of_the_Past_2,2,False,0.03159451572930407,0.03203744842907014,0.04185990380152219,0.06194774724619239
CONJ,Philosophy_as_a_Humanistic_Discipline,0,False,0.03113844413812604,0.03172225288443849,0.042490353666222634,0.06461036397610338
CONJ,Shame_and_Necessity,0,False,0.031149970998302863,0.03159058768488096,0.04072658116431127,0.05943918480974998
CONJ,Shame_and_Necessity_2,2,False,0.031149970998302863,0.03159058768488096,0.04072658116431127,0.05943918480974998
CONJ,Truth_and_Truthfulness,0,False,0.03126734110214709,0.03150660792951542,0.04188788389706145,0.06288970265952182
CONJ,Truth_and_Truthfulness_2,2,False,0.03126734110214709,0.03150660792951542,0.04188788389706145,0.06288970265952182
CONJ,In_the_Beginning_Was_the_Deed,0,False,0.029594396703408975,0.030178249097472923,0.039785734044713326,0.05958455633325807
CONJ,Philosophy_as_a_Humanistic_Discipline_2,2,False,0.02969286443351582,0.030118977190560704,0.040805745971375706,0.06260539629005059
CONJ,Utilitarianism_For_and_Against,0,False,0.029684730091417845,0.030056920727474665,0.04050256041141523,0.06176603041535317
CONJ,Utilitarianism_For_and_Against_1,1,False,0.029684730091417845,0.030056920727474665,0.04050256041141523,0.06176603041535317
CONJ,Obscenity_and_Film_Censorship,0,False,0.029488626541797586,0.02999392835458409,0.039709494356794224,0.05964592817400101
CONJ,Obscenity_and_Film_Censorship_1,1,False,0.029488626541797586,0.02999392835458409,0.039709494356794224,0.05964592817400101
CONJ,Ethics_and_the_Limits_of_Philosophy,0,False,0.02953796291180966,0.02993136349927342,0.039950473227135276,0.06038209327032275
CONJ,Ethics_and_the_Limits_of_Philosophy_2,2,False,0.02953796291180966,0.02993136349927342,0.039950473227135276,0.06038209327032275
CONJ,Making_Sense_of_Humanity,0,False,0.02972312377288937,0.02986992385786802,0.04005661376797273,0.06057679367316081
CONJ,Making_Sense_of_Humanity_2,2,False,0.02972312377288937,0.02986992385786802,0.04005661376797273,0.06057679367316081
CONJ,In_the_Beginning_Was_the_Deed_2,2,False,0.029173378333461175,0.02972787560027441,0.0393904163251664,0.059269995041763605
CONJ,Problems_of_the_Self,0,False,0.0287828766772321,0.029017002996281724,0.04066352607311698,0.06419069854583712
CONJ,Problems_of_the_Self_1,1,False,0.0287828766772321,0.029017002996281724,0.04066352607311698,0.06419069854583712
CONJ,Moral_Luck,0,False,0.02868309104114548,0.028842098063133415,0.03953161597660619,0.06106965882553967
CONJ,Moral_Luck_1,1,False,0.02868309104114548,0.028842098063133415,0.03953161597660619,0.06106965882553967
CONJ,Descartes,0,False,0.02669317467510635,0.026956280806136438,0.038474974995986476,0.06177546950671663
CONJ,Descartes_1,1,False,0.02669317467510635,0.026956280806136438,0.038474974995986476,0.06177546950671663
DET,In_the_Beginning_Was_the_Deed_1,1,False,0.0952332963821425,0.12270746782855406,0.11361676491219604,0.1229095305258916
DET,Obscenity_and_Film_Censorship,0,False,0.10065756196256954,0.12182870158526789,0.1148083807724391,0.12193887876947987
DET,Obscenity_and_Film_Censorship_1,1,False,0.10065756196256954,0.12182870158526789,0.1148083807724391,0.12193887876947987
DET,Moral_Luck,0,False,0.09358090789998291,0.12164950830633725,0.11241121033908351,0.12200321481093036
DET,Moral_Luck_1,1,False,0.09358090789998291,0.12164950830633725,0.11241121033908351,0.12200321481093036
DET,Making_Sense_of_Humanity,0,False,0.09312929963030106,0.11869215049885803,0.1105949884525285,0.1199635152284264
DET,Making_Sense_of_Humanity_2,2,False,0.09312929963030106,0.11869215049885803,0.1105949884525285,0.1199635152284264
DET,In_the_Beginning_Was_the_Deed,0,False,0.09263942199142018,0.1182867716338786,0.10991462771866156,0.11881768953068592
DET,Problems_of_the_Self,0,False,0.09023304077132605,0.11828649649730252,0.10919942362945116,0.11907873361972492
DET,Problems_of_the_Self_1,1,False,0.09023304077132605,0.11828649649730252,0.10919942362945116,0.11907873361972492
DET,In_the_Beginning_Was_the_Deed_2,2,False,0.09231219090481457,0.11772902763928307,0.1094476394562598,0.11830169982468176
DET,On_Opera_1,1,False,0.0954137532345978,0.11760184473481937,0.1102747562585018,0.11780867080608824
DET,Truth_and_Truthfulness,0,False,0.09208647334115684,0.11703732160896971,0.10899133840481458,0.11785022026431718
DET,Truth_and_Truthfulness_2,2,False,0.09208647334115684,0.11703732160896971,0.10899133840481458,0.11785022026431718
DET,The_Sense_of_the_Past_1,1,False,0.09107309041448923,0.11618002258142891,0.10789702447256687,0.11643796042178246
DET,On_Opera,0,False,0.09266627121341454,0.11545742236608239,0.10814827363687385,0.11632112733112458
DET,The_Sense_of_the_Past,0,False,0.09067900603333674,0.11509662146514679,0.10709010805685837,0.11549469667209158
DET,Utilitarianism_For_and_Against,0,False,0.08771261301832542,0.11491536028363863,0.10606827209468495,0.1155768429820908
DET,Utilitarianism_For_and_Against_1,1,False,0.08771261301832542,0.11491536028363863,0.10606827209468495,0.1155768429820908
DET,Philosophy_as_a_Humanistic_Discipline_2,2,False,0.08867780354131534,0.11483450204801231,0.10670331744627275,0.11659764674949057
DET,On_Opera_2,2,False,0.0916869456001256,0.11469140402831983,0.10738927443755197,0.11578947368421053
DET,Descartes,0,False,0.0891167941329009,0.11459353574926542,0.10637769495406263,0.11542275498002158
DET,Descartes_1,1,False,0.0891167941329009,0.11459353574926542,0.10637769495406263,0.11542275498002158
DET,The_Sense_of_the_Past_2,2,False,0.09046009464349625,0.11435423911740017,0.10664286106850573,0.11511424944462076
DET,Philosophy_as_a_Humanistic_Discipline,0,False,0.08866489459694187,0.11428621920616407,0.10615627447438576,0.11551770962005134
DET,Morality,0,False,0.08676836861768368,0.11354488439576897,0.10483089561495434,0.11417943383141038
DET,Morality_1,1,False,0.08676836861768368,0.11354488439576897,0.10483089561495434,0.11417943383141038
DET,Philosophy_as_a_Humanistic_Discipline_1,1,False,0.0886391682201276,0.11319004584846155,0.10506328563065676,0.11336064282338112
DET,Ethics_and_the_Limits_of_Philosophy,0,False,0.08897497893541415,0.11299559876986538,0.10515433220547254,0.11349241891113812
DET,Ethics_and_the_Limits_of_Philosophy_2,2,False,0.08897497893541415,0.11299559876986538,0.10515433220547254,0.11349241891113812
DET,Essays_and_Reviews_1,1,True,0.08833863954030129,0.11156415035725381,0.10393247548617042,0.1118946365609562
DET,Essays_and_Reviews,0,True,0.08754561565761719,0.11083757443009783,0.1031543064375511,0.11107972922493828
DET,Essays_and_Reviews_2,2,True,0.0868441613077709,0.10990571346938069,0.10246710700164774,0.1106514462277916
DET,Shame_and_Necessity,0,False,0.08825560762062627,0.1080474338868719,0.10173180127899058,0.10889236232947357
DET,Shame_and_Necessity_2,2,False,0.08825560762062627,0.1080474338868719,0.10173180127899058,0.10889236232947357
NOUN,Obscenity_and_Film_Censorship,0,False,0.2198583712696004,0.22130135600080955,0.2242049800492627,0.23145521287737816
NOUN,Obscenity_and_Film_Censorship_1,1,False,0.2198583712696004,0.22130135600080955,0.2242049800492627,0.23145521287737816
NOUN,On_Opera_2,2,False,0.20945521626501296,0.2110369206598586,0.21848812861376818,0.23497224891643295
NOUN,On_Opera,0,False,0.20743934374050552,0.20911760876170082,0.21683544925321244,0.23394939525743103
NOUN,On_Opera_1,1,False,0.20178384628090074,0.20374745865157426,0.21222406185791332,0.23114088064126495
NOUN,Shame_and_Necessity,0,False,0.19971736104470159,0.2008889172435059,0.2024806952389795,0.206835807428731
NOUN,Shame_and_Necessity_2,2,False,0.19971736104470159,0.2008889172435059,0.2024806952389795,0.206835807428731
NOUN,Essays_and_Reviews_1,1,True,0.19637171921105762,0.19824673811742777,0.20392283269569547,0.21715004075860106
NOUN,Essays_and_Reviews,0,True,0.19554709175979626,0.1976193296221722,0.20313878028493826,0.21624991947284625
NOUN,In_the_Beginning_Was_the_Deed_1,1,False,0.19449763176458731,0.19736046745919805,0.19979219715741336,0.20751849224845476
NOUN,Essays_and_Reviews_2,2,True,0.1948176830681789,0.197064629645524,0.20244624119723972,0.21545641087801626
NOUN,In_the_Beginning_Was_the_Deed,0,False,0.19313614811469856,0.19433664259927796,0.19888851909496963,0.20919276657093233
NOUN,In_the_Beginning_Was_the_Deed_2,2,False,0.19296438969195367,0.19395533196127754,0.19877457521395966,0.2094040039886477
NOUN,The_Sense_of_the_Past_1,1,False,0.1911088839573341,0.19365719104174706,0.1992361470084568,0.2129423660262892
NOUN,The_Sense_of_the_Past,0,False,0.19062276306370796,0.19244014305465565,0.19851592963725537,0.21248488279340247
NOUN,The_Sense_of_the_Past_2,2,False,0.19035272597128883,0.1917565852110441,0.1981109996915221,0.21222368789223328
NOUN,Philosophy_as_a_Humanistic_Discipline_2,2,False,0.18839586846543002,0.18957470584368633,0.1950261012442964,0.20710772942377284
NOUN,Ethics_and_the_Limits_of_Philosophy,0,False,0.1874290215041946,0.18912052057724119,0.1938921102188842,0.20512678857521685
NOUN,Ethics_and_the_Limits_of_Philosophy_2,2,False,0.1874290215041946,0.18912052057724119,0.1938921102188842,0.20512678857521685
NOUN,Truth_and_Truthfulness,0,False,0.18644930507444116,0.18835594713656387,0.1930616047516002,0.20437956204379562
NOUN,Truth_and_Truthfulness_2,2,False,0.18644930507444116,0.18835594713656387,0.1930616047516002,0.20437956204379562
NOUN,Making_Sense_of_Humanity,0,False,0.1862427663296891,0.187682423857868,0.189417143774103,0.19432624113475178
NOUN,Making_Sense_of_Humanity_2,2,False,0.1862427663296891,0.187682423857868,0.189417143774103,0.19432624113475178
NOUN,Moral_Luck,0,False,0.18401777068975336,0.18666423465839785,0.18817063759123517,0.19382990742555423
NOUN,Moral_Luck_1,1,False,0.18401777068975336,0.18666423465839785,0.18817063759123517,0.19382990742555423
NOUN,Philosophy_as_a_Humanistic_Discipline,0,False,0.18430402400189488,0.18595320069734642,0.19143943329228233,0.20406107517760577
NOUN,Descartes,0,False,0.18132965847114066,0.18330301901401763,0.18923953966079118,0.2030859414972152
NOUN,Descartes_1,1,False,0.18132965847114066,0.18330301901401763,0.18923953966079118,0.2030859414972152
NOUN,Utilitarianism_For_and_Against,0,False,0.17923580559115945,0.18179925031236985,0.18602914622555103,0.19705238277312384
NOUN,Utilitarianism_For_and_Against_1,1,False,0.17923580559115945,0.18179925031236985,0.18602914622555103,0.19705238277312384
NOUN,Philosophy_as_a_Humanistic_Discipline_1,1,False,0.17612308661748102,0.17869334593771335,0.1842621264287242,0.1979699467309782
